age,income,account_age,clicks_last_month,promo_clicks,engagement_score,last_login_days,subscription_type,region,device_type,previous_upsell_attempts,average_session_time,upsell
54,,16,59,5,1.83,25,Advanced,North,Tablet,3,7.47,0
62,1212.47,37,34,6,0.0,36,Premium,South,Mobile,3,4.01,0
50,168.03,27,14,8,0.0,4,Basic,North,Mobile,0,9.78,0
39,671.17,10,25,0,38.9,56,Advanced,East,Desktop,2,13.12,0
55,756.2,8,29,0,0.0,0,Premium,East,Tablet,0,16.66,0
52,,14,22,0,0.0,24,Basic,East,Desktop,2,7.09,0
56,379.24,34,37,8,0.0,36,Advanced,West,Tablet,0,6.43,0
16,,56,38,6,2.05,32,Basic,South,Mobile,3,22.25,1
16,1965.07,22,2,0,14.14,14,Basic,North,Desktop,1,12.16,0
59,440.49,10,39,13,0.0,0,Advanced,South,Desktop,3,9.93,0
51,787.4,2,8,3,0.0,10,Premium,East,Tablet,1,0.22,0
48,703.24,26,16,7,16.09,10,Premium,West,Desktop,4,5.38,1
52,670.11,9,4,9,0.0,0,Basic,North,Tablet,2,13.61,0
59,400.44,10,11,6,0.0,0,Advanced,East,Tablet,4,1.39,0
17,1822.45,23,21,0,18.96,8,Basic,East,Mobile,1,12.29,1
42,238.83,4,21,0,16.31,11,Basic,West,Tablet,1,4.79,0
40,5213.58,25,1,9,1.31,19,Advanced,North,Mobile,2,6.74,0
37,752.47,14,23,0,30.72,24,Basic,South,Desktop,0,8.92,1
48,2755.07,9,0,14,0.0,0,Basic,East,Desktop,3,13.19,0
36,471.29,33,1,15,,3,Premium,South,Tablet,3,6.1,0
28,504.13,30,20,0,14.48,15,Premium,West,Desktop,4,8.27,0
28,552.03,16,28,0,16.45,2,Advanced,South,Mobile,0,3.69,0
57,1224.91,10,19,1,0.0,0,Basic,South,Tablet,2,13.14,0
58,1915.87,12,23,10,0.0,39,Basic,North,Tablet,3,5.49,0
16,650.03,23,20,0,1.0,7,Premium,South,Mobile,2,17.18,0
25,561.45,22,12,0,13.33,23,Premium,South,Tablet,0,19.18,1
20,1148.57,27,15,2,7.0,8,Basic,North,Mobile,3,14.58,0
65,1309.89,16,5,13,7.17,9,Advanced,West,Desktop,3,20.59,0
61,,16,44,1,0.0,29,Advanced,East,Mobile,3,1.8,0
66,350.62,3,36,0,26.1,34,Premium,South,Desktop,4,15.75,1
16,3985.02,41,0,0,,0,Premium,East,Desktop,4,2.96,0
16,147.11,21,17,0,4.06,0,Basic,North,Mobile,3,3.96,0
31,1203.82,8,21,2,0.0,0,Basic,South,Mobile,2,9.25,0
63,1350.79,15,13,12,0.0,15,Premium,East,Mobile,0,2.27,0
79,586.71,23,34,0,20.99,28,Premium,West,Desktop,1,12.8,1
16,651.77,35,28,0,19.5,18,Premium,West,Desktop,3,17.61,0
57,14171.71,8,23,4,0.0,17,Basic,North,Mobile,0,6.72,0
52,836.81,5,47,0,19.01,50,Advanced,North,Mobile,2,22.82,0
40,706.55,12,27,0,0.0,37,Basic,North,Desktop,3,6.44,0
39,370.24,6,7,0,19.71,34,Basic,East,Mobile,0,10.44,0
16,1483.57,25,26,0,4.68,0,Advanced,South,Desktop,1,7.71,0
16,674.77,26,17,0,8.53,18,Advanced,East,Desktop,2,3.44,1
30,189.86,16,10,7,0.0,0,Advanced,East,Desktop,3,8.19,0
20,498.62,29,18,0,10.82,4,Advanced,South,Mobile,3,4.11,0
35,326.11,14,30,6,0.0,7,Advanced,West,Mobile,1,18.64,0
54,1030.68,13,10,14,0.0,0,Premium,East,Tablet,0,17.89,0
51,138.76,16,28,0,7.57,16,Advanced,West,Mobile,4,5.89,1
63,392.82,26,22,12,0.0,4,Basic,South,Desktop,3,14.17,0
16,,37,23,0,24.35,46,Premium,South,Desktop,4,2.07,1
16,777.29,62,15,0,26.1,47,Premium,West,Mobile,2,9.21,1
63,373.02,10,26,15,0.0,0,Basic,North,Mobile,0,24.42,0
66,750.08,4,21,5,0.0,25,Advanced,West,Mobile,0,0.19,0
40,1234.46,19,20,5,0.0,7,Premium,West,Mobile,2,4.86,0
21,299.9,11,0,0,38.81,59,Basic,North,Mobile,2,13.57,0
16,509.73,32,0,2,16.21,11,Basic,South,Tablet,0,3.29,1
21,,15,12,0,30.31,32,Basic,South,Desktop,4,6.59,0
41,167.27,44,40,0,21.71,24,Premium,East,Desktop,0,8.56,1
27,,15,0,7,0.0,0,Basic,West,Mobile,2,4.88,0
57,,15,14,11,0.0,0,Advanced,East,Mobile,3,17.79,0
16,466.16,21,5,0,18.06,29,Advanced,South,Desktop,0,21.61,0
55,121.82,24,29,0,4.98,8,Basic,North,Mobile,0,5.08,1
24,,1,0,0,4.91,0,Advanced,North,Tablet,0,1.94,1
36,1017.76,29,0,15,0.0,0,Premium,North,Tablet,3,1.5,0
34,1361.55,12,0,15,3.06,0,Premium,East,Mobile,3,6.54,0
16,498.95,36,8,0,10.5,0,Premium,North,Tablet,2,5.77,0
43,681.64,37,3,14,0.0,12,Basic,West,Mobile,0,7.85,0
37,717.97,8,19,3,0.0,12,Premium,South,Mobile,2,16.44,0
31,141.45,24,20,0,,42,Basic,North,Desktop,2,9.64,0
36,,8,5,0,5.81,26,Advanced,North,Tablet,2,18.14,0
53,1500.53,15,2,16,0.0,0,Premium,East,Mobile,0,13.14,0
49,112.23,31,24,15,0.0,14,Basic,West,Tablet,1,18.18,0
63,2098.12,4,6,0,29.52,42,Basic,South,Mobile,0,11.29,1
29,455.81,7,24,0,0.0,0,Basic,South,Tablet,3,2.82,0
54,1000.7,27,25,18,0.0,0,Advanced,East,Tablet,4,10.86,0
40,,22,0,5,0.0,4,Premium,South,Mobile,3,4.0,0
70,878.66,1,5,0,,42,Advanced,North,Tablet,0,6.47,1
16,18880.24,7,0,0,12.08,24,Advanced,South,Mobile,1,11.02,0
31,1108.03,26,48,0,15.3,4,Basic,South,Tablet,1,3.78,0
19,4147.68,3,23,0,0.06,7,Advanced,South,Mobile,3,13.51,0
16,911.31,7,19,0,14.61,0,Premium,East,Mobile,3,3.73,1
16,295.87,3,16,0,12.89,0,Basic,South,Tablet,3,5.47,1
39,695.65,2,19,0,25.18,27,Premium,South,Tablet,2,5.35,0
16,2237.72,30,0,0,17.98,7,Premium,East,Desktop,0,0.8,0
42,1969.57,8,28,1,0.0,1,Advanced,South,Tablet,3,9.77,0
36,475.97,28,0,17,0.0,0,Premium,North,Desktop,4,13.21,0
16,3266.85,42,0,0,19.32,0,Advanced,South,Desktop,2,1.03,0
39,1334.84,0,37,10,0.0,0,Basic,North,Tablet,0,2.8,0
16,459.53,44,26,0,20.03,5,Basic,North,Tablet,0,5.72,0
45,387.51,13,15,1,0.0,0,Advanced,West,Mobile,4,11.65,0
40,3177.1,7,23,0,30.51,49,Advanced,East,Tablet,2,10.16,0
24,,4,17,0,9.89,22,Basic,South,Desktop,1,13.51,0
45,2642.37,6,18,0,,56,Advanced,East,Mobile,2,13.08,0
16,1284.08,50,0,0,27.25,15,Basic,West,Desktop,4,8.11,0
38,1501.25,2,6,0,12.79,30,Premium,West,Mobile,0,1.99,1
47,,34,23,9,2.36,52,Advanced,East,Mobile,4,5.4,0
37,568.32,24,33,0,23.81,23,Advanced,South,Desktop,0,1.35,1
16,240.55,31,2,0,13.03,34,Advanced,South,Desktop,3,8.73,1
16,349.74,37,4,0,15.78,21,Premium,East,Tablet,3,16.93,0
34,178.68,17,9,0,3.15,26,Advanced,South,Mobile,2,11.27,0
16,1696.98,26,28,0,3.28,0,Premium,South,Mobile,2,7.3,0
63,196.81,16,27,9,0.0,27,Advanced,North,Tablet,1,7.38,0
48,414.21,18,34,0,0.0,18,Advanced,West,Mobile,4,1.09,0
44,4089.5,6,14,0,12.82,24,Advanced,South,Desktop,4,12.34,0
53,1701.72,41,12,13,0.0,29,Advanced,East,Desktop,2,3.19,0
34,243.84,2,8,0,0.0,13,Advanced,South,Desktop,1,1.3,0
16,2337.36,25,0,16,23.48,29,Premium,North,Mobile,4,10.28,0
16,1020.98,21,0,0,18.82,30,Premium,North,Mobile,3,14.01,0
53,385.66,16,27,0,,12,Basic,North,Mobile,4,2.95,1
59,1911.19,43,36,0,10.82,11,Premium,East,Mobile,4,19.31,1
65,2223.01,23,15,0,24.27,19,Premium,East,Tablet,2,10.43,1
53,1006.97,16,27,0,0.0,0,Basic,North,Mobile,4,10.87,0
16,268.29,27,0,0,31.69,24,Advanced,North,Tablet,1,2.78,0
33,181.29,15,0,0,27.12,0,Premium,South,Desktop,1,19.99,1
38,396.0,32,0,0,21.18,13,Basic,South,Desktop,1,6.51,1
49,2245.13,9,61,7,0.0,0,Premium,East,Tablet,0,3.14,0
40,2854.07,31,0,17,0.0,2,Advanced,East,Tablet,4,6.08,0
25,3104.44,6,33,0,10.47,20,Basic,North,Tablet,3,13.97,0
74,302.4,8,40,2,0.0,24,Advanced,East,Desktop,4,8.75,0
28,881.63,13,27,0,6.06,3,Basic,South,Desktop,2,4.47,0
23,790.19,39,12,0,26.54,34,Advanced,North,Mobile,4,14.08,1
56,2450.37,26,11,10,0.0,0,Basic,South,Desktop,1,11.25,0
17,1615.12,6,0,0,19.43,18,Basic,West,Desktop,1,4.54,0
16,1323.57,65,0,0,14.54,0,Advanced,North,Desktop,1,14.01,0
40,263.35,2,0,0,0.0,0,Premium,West,Tablet,4,8.03,0
48,1277.01,3,8,6,0.0,7,Premium,South,Tablet,2,2.78,0
16,470.04,35,1,0,38.64,26,Basic,North,Desktop,4,0.34,0
27,491.58,19,48,3,0.0,0,Premium,East,Tablet,3,0.74,0
16,1765.59,28,0,0,26.16,34,Advanced,East,Mobile,3,20.18,0
53,349.85,10,31,0,3.83,18,Advanced,East,Desktop,3,4.56,1
16,1019.32,21,33,1,1.95,0,Premium,North,Mobile,0,8.03,0
71,1477.93,10,30,3,0.0,31,Basic,North,Tablet,1,1.34,0
21,991.33,10,0,0,6.61,16,Premium,South,Tablet,3,12.88,0
16,1498.52,12,4,1,0.0,0,Basic,East,Mobile,4,7.48,0
36,7616.91,9,52,7,0.0,0,Advanced,West,Desktop,2,4.96,0
17,1150.94,21,13,0,26.74,15,Premium,North,Mobile,0,6.97,1
56,489.9,29,37,0,0.0,0,Premium,West,Desktop,4,5.11,1
16,3308.69,31,0,0,56.3,73,Premium,North,Tablet,1,20.7,0
45,188.26,32,2,14,0.0,19,Premium,North,Desktop,2,5.75,0
32,945.41,23,24,0,31.31,25,Basic,West,Mobile,4,18.63,1
20,1029.4,26,0,0,19.98,43,Premium,West,Mobile,3,11.51,0
21,,28,25,0,35.87,38,Premium,South,Desktop,2,12.93,0
74,816.11,9,28,18,0.0,15,Advanced,North,Desktop,2,15.02,0
55,789.84,8,19,0,55.83,61,Basic,West,Desktop,3,4.95,0
29,963.82,9,8,0,8.47,16,Basic,West,Mobile,0,5.96,0
72,942.67,5,34,3,0.0,18,Advanced,West,Desktop,1,7.28,0
19,1310.05,29,14,0,37.08,37,Basic,East,Mobile,1,1.85,0
62,227.46,27,22,13,0.0,0,Premium,North,Desktop,2,9.99,0
44,1085.41,17,28,2,0.0,0,Advanced,East,Tablet,0,8.88,1
27,641.98,17,9,0,18.47,4,Advanced,West,Mobile,3,13.52,1
46,328.18,23,29,4,0.08,19,Advanced,North,Tablet,2,15.76,0
76,1788.51,23,43,9,,1,Basic,East,Tablet,2,11.35,0
57,148.22,2,10,0,,32,Advanced,North,Tablet,2,15.24,1
64,,16,22,18,0.0,23,Advanced,West,Mobile,4,2.12,0
48,15268.7,22,25,9,0.0,5,Advanced,South,Desktop,1,11.28,0
33,2110.93,15,15,0,18.85,8,Premium,East,Mobile,1,7.15,0
49,,6,8,5,0.0,0,Premium,West,Desktop,4,1.43,0
16,243.67,23,21,0,19.26,25,Premium,West,Tablet,2,20.35,1
20,437.25,37,33,7,0.0,0,Advanced,South,Tablet,4,4.52,0
16,266.47,22,12,0,1.56,5,Premium,West,Tablet,0,15.37,0
16,6477.96,29,30,2,10.49,6,Basic,North,Desktop,2,16.18,0
56,824.12,25,8,4,0.2,44,Premium,West,Desktop,1,9.79,0
16,2594.83,37,0,0,52.15,50,Premium,West,Desktop,1,8.42,0
68,2782.77,9,46,6,0.0,21,Basic,East,Tablet,4,10.22,0
62,1233.68,22,28,9,0.0,11,Basic,South,Mobile,4,15.78,0
65,1055.24,23,52,6,1.34,18,Advanced,North,Desktop,0,10.89,0
48,868.41,2,1,7,0.82,2,Advanced,West,Mobile,4,9.62,0
36,4358.49,27,0,9,3.62,0,Advanced,South,Tablet,4,12.42,0
29,,7,0,13,1.35,0,Basic,North,Desktop,0,12.73,0
62,253.07,32,38,14,0.0,30,Advanced,West,Desktop,2,5.09,0
54,230.56,8,28,6,0.0,15,Basic,West,Tablet,4,0.93,0
60,4712.02,2,0,8,0.0,4,Advanced,West,Desktop,3,1.17,0
16,,25,4,0,7.11,15,Premium,South,Desktop,4,20.52,0
42,562.2,10,27,0,25.11,19,Premium,South,Tablet,3,14.04,0
32,602.92,14,0,14,0.0,0,Basic,North,Tablet,2,6.47,0
28,1305.33,10,35,0,8.66,0,Premium,North,Mobile,4,7.36,0
16,1106.73,31,8,0,0.0,0,Basic,West,Mobile,2,3.65,0
20,1512.84,22,16,0,5.96,0,Premium,West,Tablet,2,13.27,0
61,501.77,2,5,10,0.0,14,Premium,East,Tablet,2,9.97,0
16,4016.82,27,2,0,16.54,15,Basic,West,Desktop,1,6.82,0
52,,22,39,0,4.29,18,Advanced,West,Desktop,4,5.69,0
44,607.6,3,16,0,11.96,22,Basic,West,Tablet,4,9.86,0
29,1281.31,13,30,0,32.49,43,Advanced,East,Mobile,1,9.28,0
55,,24,26,19,0.0,17,Basic,South,Tablet,1,9.54,0
22,1009.72,8,0,5,0.33,16,Basic,West,Tablet,4,9.55,0
31,13350.4,10,10,0,28.62,69,Basic,West,Mobile,3,29.54,0
16,102.99,16,18,4,0.0,0,Advanced,East,Tablet,2,14.54,0
43,764.24,18,0,9,0.0,24,Basic,West,Tablet,1,4.61,0
35,,7,2,7,,0,Premium,East,Mobile,0,15.41,0
80,794.46,3,64,0,0.0,0,Basic,North,Tablet,3,13.69,0
27,1036.32,20,16,0,16.12,15,Advanced,North,Desktop,2,4.25,0
39,684.98,39,16,0,0.0,40,Advanced,West,Desktop,2,1.86,0
16,6772.56,9,11,0,11.61,27,Advanced,East,Desktop,4,18.28,0
19,176.4,30,26,0,13.07,7,Advanced,South,Desktop,4,3.08,0
27,1026.43,40,13,0,19.55,15,Basic,West,Desktop,4,10.9,0
21,943.99,14,18,0,16.27,20,Premium,North,Tablet,1,8.99,0
66,959.7,2,23,15,0.0,0,Basic,West,Mobile,4,22.15,0
23,3120.73,21,1,0,0.61,23,Advanced,East,Mobile,1,6.98,0
16,830.95,41,11,0,13.97,22,Basic,West,Desktop,4,20.57,0
51,285.72,7,40,0,0.0,37,Basic,West,Tablet,3,5.6,0
19,407.62,39,9,0,40.11,19,Basic,South,Mobile,1,14.37,0
33,,31,0,20,18.33,18,Premium,West,Mobile,3,4.98,0
61,,11,8,0,18.57,24,Premium,East,Mobile,1,8.43,1
16,1321.1,30,14,0,3.48,0,Premium,West,Tablet,0,10.06,0
54,1895.19,1,9,5,0.0,0,Basic,West,Tablet,0,22.17,0
56,554.45,18,47,0,0.0,44,Premium,West,Mobile,4,9.97,0
16,510.81,2,0,0,0.0,0,Premium,South,Mobile,2,11.81,1
16,,21,2,0,0.44,0,Advanced,East,Tablet,2,14.24,1
22,1835.99,18,0,1,5.8,11,Advanced,West,Tablet,4,5.0,1
16,2413.5,20,5,0,,16,Basic,North,Tablet,0,1.17,0
34,1634.4,21,35,5,24.39,36,Basic,West,Tablet,2,2.23,1
24,4169.05,8,16,0,6.25,31,Basic,South,Tablet,4,18.98,0
38,531.22,8,33,0,23.08,44,Premium,North,Tablet,0,15.59,0
35,532.09,1,0,1,0.0,5,Basic,West,Desktop,2,2.94,0
32,1889.75,23,0,12,0.0,0,Advanced,East,Desktop,3,3.37,0
16,,27,23,0,,10,Advanced,South,Desktop,4,7.31,0
24,681.39,17,33,4,0.0,1,Premium,North,Mobile,4,9.19,0
80,6766.23,30,59,11,0.0,37,Basic,North,Desktop,1,10.65,0
53,902.14,32,47,2,0.0,29,Premium,West,Tablet,2,9.43,0
75,2142.83,9,17,5,0.0,0,Advanced,West,Desktop,1,15.56,0
42,1938.01,10,9,4,0.0,13,Basic,East,Tablet,4,0.47,0
29,211.67,12,30,0,10.66,2,Advanced,East,Desktop,0,1.93,0
60,693.62,16,47,4,,11,Premium,South,Tablet,2,12.02,0
52,436.26,24,25,0,26.32,59,Advanced,West,Desktop,1,14.63,0
41,1864.62,12,0,17,0.0,0,Premium,East,Tablet,4,3.78,0
16,929.82,32,1,0,0.0,9,Premium,West,Mobile,2,12.96,1
25,449.78,23,24,0,3.28,0,Premium,South,Desktop,4,3.02,0
17,2849.65,18,8,0,28.96,39,Basic,West,Desktop,0,10.61,0
80,1599.64,13,54,0,17.05,34,Premium,South,Desktop,3,16.73,1
39,4910.45,37,25,14,0.0,8,Advanced,South,Desktop,0,8.64,0
38,1025.82,2,15,2,0.0,7,Basic,North,Mobile,0,4.21,0
80,834.97,39,32,0,14.86,11,Advanced,South,Desktop,0,12.65,1
30,189.71,34,40,9,0.0,0,Advanced,South,Tablet,0,4.06,0
40,2504.85,16,3,7,23.85,42,Basic,South,Desktop,1,6.19,1
16,464.24,10,0,0,10.06,0,Basic,West,Desktop,0,6.47,0
46,840.41,16,17,0,29.18,33,Basic,West,Tablet,0,12.31,1
42,1212.49,23,15,12,2.33,36,Basic,West,Mobile,1,3.4,0
23,2787.0,20,13,0,37.13,38,Premium,West,Desktop,4,6.06,0
22,653.86,9,26,0,8.1,13,Advanced,East,Mobile,0,7.84,0
35,345.2,15,28,0,41.84,41,Advanced,South,Mobile,1,1.33,0
20,1275.51,9,8,0,8.99,6,Basic,East,Desktop,3,4.95,1
16,1065.57,37,0,0,17.44,1,Advanced,East,Tablet,1,1.77,0
19,978.52,5,9,0,27.64,46,Basic,South,Desktop,2,13.25,0
61,660.42,28,31,8,3.5,28,Advanced,South,Desktop,4,14.95,0
17,784.07,12,16,0,16.22,15,Advanced,East,Mobile,1,1.22,1
16,232.57,29,6,0,10.01,25,Advanced,West,Mobile,2,27.53,0
57,1580.65,12,0,0,38.93,27,Advanced,East,Tablet,2,10.09,1
37,3348.67,1,55,2,0.0,0,Premium,North,Tablet,0,0.5,1
16,541.36,30,14,0,36.73,51,Advanced,East,Desktop,1,23.23,0
48,1494.94,35,43,0,0.0,16,Advanced,North,Mobile,1,2.46,0
20,291.72,20,16,0,17.28,24,Premium,East,Desktop,4,18.35,0
43,475.56,21,4,15,0.0,6,Premium,West,Mobile,0,8.89,0
67,942.2,10,34,0,0.0,0,Premium,East,Desktop,1,13.64,0
51,1774.77,2,54,11,,0,Premium,North,Mobile,1,6.77,0
61,499.64,8,16,14,0.0,0,Premium,West,Mobile,3,12.75,0
46,498.92,21,7,0,0.0,4,Basic,North,Tablet,3,2.14,0
16,1742.87,31,0,0,17.86,18,Advanced,East,Desktop,3,13.7,0
54,1287.16,27,10,0,18.39,15,Basic,West,Desktop,3,8.92,1
55,508.0,2,22,0,0.0,15,Advanced,East,Tablet,4,6.86,0
16,2295.66,24,13,0,22.02,14,Basic,West,Tablet,0,2.33,0
26,1750.59,7,4,0,0.31,17,Basic,West,Tablet,2,14.77,0
16,1661.61,43,19,0,24.78,16,Basic,West,Tablet,2,4.62,0
72,2988.59,12,10,20,0.0,5,Premium,West,Desktop,1,7.67,0
33,1058.09,5,2,2,0.0,14,Basic,West,Mobile,3,1.18,0
16,2312.77,33,2,0,14.06,0,Advanced,East,Desktop,4,1.29,0
48,403.49,3,17,0,0.0,24,Advanced,South,Desktop,3,1.78,0
32,7133.96,12,6,4,1.16,27,Premium,West,Mobile,4,1.99,0
36,160.65,23,10,5,,27,Advanced,East,Desktop,0,4.44,0
58,2126.75,13,38,0,9.35,22,Basic,West,Mobile,0,6.73,0
71,,52,35,0,24.59,5,Basic,East,Tablet,0,12.76,1
16,,41,8,0,29.56,17,Basic,East,Desktop,1,12.59,1
69,,35,40,9,0.0,18,Premium,North,Mobile,2,7.52,0
26,,29,3,3,0.0,13,Basic,South,Tablet,4,8.68,0
23,4876.74,14,11,0,,41,Premium,South,Tablet,4,14.19,0
44,255.01,24,31,0,,16,Premium,North,Desktop,0,7.3,1
16,634.41,42,27,0,0.0,0,Basic,South,Mobile,4,18.59,0
50,161.19,19,1,4,0.0,5,Basic,West,Mobile,2,10.19,0
55,,21,16,5,0.0,18,Advanced,South,Tablet,0,10.54,0
58,,19,5,0,26.16,16,Premium,East,Mobile,4,6.44,1
36,272.65,8,19,0,21.38,36,Premium,North,Tablet,2,15.41,0
16,832.79,37,0,0,31.1,2,Basic,North,Desktop,1,8.0,0
44,424.87,20,3,7,,5,Advanced,West,Desktop,2,5.45,0
30,575.85,9,14,0,1.46,6,Basic,West,Desktop,3,13.1,0
48,4788.29,7,17,0,29.94,20,Premium,South,Tablet,3,9.94,0
38,833.24,34,21,11,8.26,24,Premium,West,Mobile,3,14.54,0
55,2179.13,4,31,0,7.87,31,Basic,South,Desktop,0,10.41,1
43,180.57,6,27,0,14.25,28,Advanced,East,Tablet,4,12.76,0
35,1164.08,14,0,11,0.0,0,Premium,West,Tablet,4,8.84,0
52,768.12,1,16,0,0.0,21,Advanced,South,Tablet,1,11.58,0
59,1368.64,16,26,0,0.0,7,Advanced,West,Mobile,3,11.78,0
16,2339.52,28,1,0,13.46,8,Advanced,West,Mobile,3,5.56,0
29,961.32,5,20,0,25.42,24,Premium,East,Mobile,3,1.83,0
16,3439.74,39,9,0,16.11,33,Advanced,South,Mobile,4,16.48,1
50,421.19,33,38,0,6.48,9,Basic,South,Mobile,3,16.51,1
52,3868.16,32,3,19,0.0,0,Premium,East,Desktop,0,22.93,0
32,4669.96,28,12,5,0.0,11,Basic,North,Desktop,3,11.94,0
48,1143.97,17,30,0,0.0,13,Advanced,East,Desktop,1,1.0,0
16,181.11,38,8,0,17.91,4,Advanced,West,Tablet,3,6.86,0
39,1800.89,32,12,12,0.0,9,Premium,South,Mobile,3,1.54,0
48,656.19,5,41,1,7.82,15,Advanced,West,Tablet,3,8.74,0
38,216.45,17,36,12,0.0,0,Basic,North,Mobile,3,11.17,0
68,586.85,2,11,0,29.95,36,Premium,South,Mobile,0,14.38,1
52,606.61,38,24,17,0.0,32,Basic,South,Tablet,1,1.65,0
52,784.29,33,35,0,,11,Premium,North,Mobile,0,10.95,0
31,1312.86,1,0,6,0.0,2,Premium,West,Tablet,2,0.59,0
16,680.71,13,0,0,29.94,43,Premium,West,Desktop,2,19.01,0
43,,28,25,1,15.13,18,Advanced,East,Desktop,0,4.75,1
29,1873.63,13,0,7,0.0,0,Basic,West,Mobile,0,8.46,0
16,1615.58,64,0,0,24.38,0,Premium,North,Desktop,1,1.84,0
43,594.52,22,17,2,7.97,30,Premium,South,Mobile,2,8.17,0
80,2236.83,0,36,0,6.69,34,Basic,South,Desktop,0,14.62,1
50,1921.03,26,31,15,15.12,36,Premium,South,Desktop,0,10.44,0
61,,30,20,14,0.0,0,Basic,South,Desktop,3,28.07,0
16,2604.06,39,9,0,36.63,50,Advanced,East,Desktop,1,28.53,0
20,2198.78,14,13,0,23.34,33,Premium,North,Desktop,3,13.64,0
66,216.63,6,13,10,0.0,5,Basic,East,Tablet,1,12.41,0
80,1941.01,15,44,22,0.0,8,Advanced,North,Desktop,2,29.77,0
44,199.03,39,28,22,3.21,8,Basic,South,Tablet,2,21.17,0
31,2718.86,1,37,0,4.29,0,Premium,South,Tablet,2,3.62,0
47,1335.34,12,0,11,0.0,0,Premium,East,Desktop,0,18.74,0
49,425.21,4,18,0,0.0,19,Basic,South,Desktop,0,15.69,0
41,6083.5,22,0,11,0.0,1,Basic,South,Tablet,0,5.86,0
33,,6,23,0,2.41,0,Basic,East,Tablet,3,3.0,0
45,23039.85,32,6,0,16.58,10,Basic,South,Desktop,1,7.94,1
34,888.05,28,0,0,8.19,4,Premium,West,Mobile,1,7.95,1
16,6036.02,26,0,0,28.96,19,Basic,West,Desktop,0,4.82,0
74,125.11,10,40,0,0.0,7,Premium,East,Tablet,4,4.34,0
33,142.42,7,1,0,5.69,7,Basic,North,Desktop,0,3.38,0
28,1574.86,8,34,0,7.44,18,Advanced,East,Desktop,3,13.65,0
16,174.49,44,0,0,30.64,25,Advanced,East,Desktop,1,9.47,0
34,192.44,35,12,2,13.48,16,Premium,West,Mobile,0,13.74,1
16,,3,4,0,17.26,31,Premium,East,Desktop,0,8.59,1
27,2996.61,18,23,0,,24,Advanced,South,Mobile,0,6.79,0
47,1469.58,16,10,0,0.0,18,Basic,North,Tablet,2,8.05,0
44,1593.2,13,30,0,0.0,29,Premium,East,Tablet,2,0.6,0
40,1174.16,7,5,0,53.41,70,Premium,South,Tablet,4,5.9,0
16,179.2,35,18,1,,0,Premium,South,Tablet,1,11.7,0
36,1449.31,23,8,0,0.0,0,Premium,West,Tablet,0,3.62,0
55,1211.73,3,7,11,0.0,16,Premium,West,Desktop,2,9.89,0
80,192.05,12,37,0,,26,Advanced,North,Mobile,1,12.77,1
16,19004.27,9,12,0,4.24,4,Basic,South,Mobile,4,10.87,0
16,1392.93,4,38,0,0.0,0,Premium,East,Mobile,4,6.49,1
40,281.02,17,18,13,0.0,36,Advanced,South,Mobile,0,1.77,0
16,3435.21,34,11,0,47.36,58,Basic,East,Desktop,2,18.26,0
16,,37,6,0,5.72,0,Premium,North,Mobile,0,7.6,0
26,1538.93,22,38,0,5.22,0,Premium,East,Tablet,4,1.83,0
18,839.91,17,11,0,8.43,6,Basic,East,Tablet,2,6.15,0
22,213.53,9,10,0,5.15,8,Premium,North,Desktop,0,5.7,0
16,1378.69,29,0,0,12.47,0,Basic,West,Mobile,2,5.4,0
30,343.39,7,0,0,41.23,59,Advanced,North,Mobile,2,13.41,0
21,1078.61,16,25,0,4.47,0,Advanced,West,Mobile,0,10.55,0
49,4356.36,16,12,5,0.25,36,Premium,South,Mobile,3,9.99,0
26,934.49,12,23,0,18.44,10,Basic,South,Mobile,3,4.84,0
43,1640.95,25,17,4,0.0,26,Basic,East,Tablet,2,3.57,0
22,757.57,0,17,0,6.55,28,Advanced,West,Tablet,0,15.64,1
79,574.69,6,38,0,0.94,17,Basic,North,Desktop,3,6.24,1
52,377.49,7,8,0,0.0,0,Premium,East,Desktop,1,2.53,0
16,1116.2,19,17,0,24.54,47,Premium,East,Tablet,0,21.76,1
41,7603.06,10,22,0,19.93,33,Advanced,East,Tablet,2,8.93,1
16,243.49,26,11,0,43.66,45,Premium,South,Desktop,4,5.37,0
58,1913.89,12,12,8,0.0,6,Basic,East,Tablet,0,7.9,0
61,,12,28,0,0.0,6,Advanced,North,Tablet,0,1.15,0
58,,31,12,15,0.0,0,Basic,West,Mobile,2,16.67,0
16,653.56,22,15,4,0.0,0,Advanced,South,Mobile,3,4.82,0
32,4296.86,25,23,0,20.64,43,Advanced,East,Mobile,2,22.48,1
71,2668.8,15,19,8,0.0,7,Advanced,South,Tablet,0,11.07,0
16,603.98,42,19,0,1.44,0,Premium,East,Desktop,1,14.74,0
16,1485.51,18,13,0,18.26,14,Advanced,South,Mobile,3,9.93,1
16,269.66,19,5,0,15.64,0,Advanced,East,Tablet,2,1.4,0
55,1972.45,6,38,0,29.71,58,Advanced,West,Tablet,2,13.2,0
65,583.52,20,27,16,0.0,0,Premium,North,Desktop,0,22.71,0
68,1717.2,14,54,6,0.0,45,Advanced,West,Desktop,4,4.7,0
22,126.35,1,0,0,24.58,24,Premium,East,Desktop,4,0.14,0
36,591.58,33,17,0,11.2,8,Basic,East,Desktop,2,11.55,1
